id,topic,syllabus_ref,difficulty,prompt_en,prompt_my,choice_a_en,choice_b_en,choice_c_en,choice_a_my,choice_b_my,choice_c_my,correct_answer,explanation_en,explanation_my,image_filename,media_src,verified,reviewer_notes
sg_btt_0410,safe_practices,btt.rules.seatbelt,easy,"As the driver, who is responsible for ensuring all passengers under 1.35m tall wear seatbelts?",ကားမောင်း တဦး အနေဖြင့် အရပ် ၁.၃၅ မီတာ အောက်ရှိ ခရီးသည် အားလုံး လုံခြုံရေး ခါး ပတ် တပ်ဆင်ကြောင်း မည်သူ တာဝန်ရှိသလဲ?,The driver,The passengers themselves,The vehicle owner,ယာဉ်မောင်း,ခရီးသည် ကိုယ်တိုင်,ကား ပိုင်ရှင်,A,"The driver is responsible for ensuring that children shorter than 1.35m use an appropriate child restraint or booster seat, or wear a seatbelt.",ကားမောင်း သည် အရပ် ၁.၃၅ မီတာ အောက်ရှိ ကလေးများ သင့်တင့်သော ကလေး ထိုင်ခုံ သို့မဟုတ် booster seat သုံးကြောင်း သို့မဟုတ် လုံခြုံရေး ခါး ပတ် တပ်ဆင်ကြောင်း တာဝန်ရှိသည်။,car-interior.png,/signs/sg/car-interior.png,PENDING,
sg_btt_0411,safe_practices,btt.rules.seatbelt,medium,"What is the risk of wearing a seatbelt incorrectly (e.g., under the arm instead of over the shoulder)?",လုံခြုံရေး ခါး ပတ် မမှန်ကန်ဘဲ တပ်ဆင်ခြင်း (ဥပမာ ပခုံး ပေါ်မဟုတ်ဘဲ လက်မောင်း အောက်) ၏ အန္တရာယ် မည်သလဲ?,It provides little or no protection and can cause serious injury during a crash,It is just as effective as wearing it correctly,It only affects front seat passengers,ၠ မတော်တဆ ဖြစ်ပျက်မှုတွင် ကာကွယ်မှု အနည်းငယ် သို့မဟုတ် လုံးဝ မပေး နိုင် ဘဲ ပြင်းထန်သော ဒဏ်ရာ ဖြစ်စေနိုင်သည်,မှန်ကန်စွာ တပ်ဆင်ခြင်းနှင့် ထပ်တူ ထိရောက်မှု ရှိသည်,ရှေ့ ထိုင်ခုံ ခရီးသည် ကိုသာ အကျိုးသက်ရောက်သည်,A,"Wearing a seatbelt incorrectly (under the arm) means it cannot properly restrain you in a crash — you can still be thrown forward, and the belt can cause internal injuries.",လုံခြုံရေး ခါး ပတ် မမှန်ကန်ဘဲ (လက်မောင်း အောက်) တပ်ဆင်ခြင်းသည် မတော်တဆ ဖြစ်ပျက်မှုတွင် မှန်ကန်စွာ ထိန်းချုပ် မနိုင် — ရှေ့ သို့ ပစ်ပြေနိုင်ပြီး ခါး ပတ် ကြောင့် အတွင်း ဒဏ်ရာ ဖြစ်နိုင်သည်။,car-interior.png,/signs/sg/car-interior.png,PENDING,
sg_btt_0412,defensive_driving,btt.signs.pedestrian,medium,"When driving in heavy rain, what should you be aware of?",မိုးပြင်းပြင်း ရွာသောအခါ မောင်းနှင်ရာ မည်သည်ကို သတိပြုသင့်သလဲ?,"Reduced visibility, increased stopping distance, risk of aquaplaning — reduce speed and increase following distance",Drive faster to get out of the rain sooner,No change in driving technique is required,မြင်ကွင်း ကျဆင်းမှု၊ ရပ်ရမည့် ကွာဟချက် တိုးမြင့်မှု၊ aquaplaning ဖြစ်နိုင်ချေ — မြန်နှုန်း လျှော့ချပြီး နောက်ကပ် ကွာဟချက် တိုးပြပါ,မိုး မှ မြန်မြန် ထွက်ရန် ပိုမြန်မြန် မောင်းပါ,မောင်းနှင်မှု နည်းပညာ ပြောင်းလဲမှု မလိုအပ်,A,"In heavy rain: reduce speed, increase following distance (double the normal gap), turn on headlights, watch for aquaplaning, and be alert for pedestrians with umbrellas reducing their own visibility.",မိုးပြင်းပြင်း ရွာသောအခါ: မြန်နှုန်း လျှော့ချ၊ နောက်ကပ် ကွာဟချက် တိုးပြ (ပုံမှန် ကွာဟချက် နှစ်ဆ)၊ မီး ဖွင့်၊ aquaplaning ကြည့်ပြီး ထီး ဆောင်းသော လမ်းလျောက်သူများ ၏ မြင်ကွင်း ကျဆင်းမှု ကိုလည်း သတိပြုပါ။,wet-road.png,/signs/sg/wet-road.png,PENDING,
sg_btt_0413,defensive_driving,btt.signs.tunnel,medium,What should you do if you are blinded by the glare of oncoming headlights at night?,ညချိန် ဆန့်ကျင်ဘက် ယာဉ် မီး ဝင်ရောက်ကြောင့် မျက်စိ ဝေဝါးသွားပါက မည်သို့ ဆောင်ရွက်ရမည်လဲ?,"Slow down, look to the left side of the road and do not stare at the lights",Flash your high beams at the oncoming driver,Stop immediately in your lane,နှေးချပြီး လမ်းဘယ်ဘက်ကို ကြည့်ကာ မီးကို ရှောင်ကြည့်ပါ,ဆန့်ကျင်ဘက် ယာဉ်မောင်း ကို မျက်မှောင် မီး ကြာပြပါ,သင်၏ လမ်းကြောင်းတွင် ချက်ချင်း ရပ်ပါ,A,"If blinded by oncoming lights: slow down, look to the left edge of the road to guide your path, don't stare at the lights, and stop at the left if necessary.",ဆန့်ကျင်ဘက် ယာဉ် မီး ဝင်ရောက်ကြောင့် မျက်စိ ဝေဝါးသွားပါ: နှေးချပြီး လမ်း ဘယ်ဘက် ကြည့်ကာ လမ်း ဦးတည်ချက် သိပြီး မီး ကို မကြည့်ပဲ လိုအပ်ပါက ဘယ်ဘက် တွင် ရပ်ပါ။,night-driving.png,/signs/sg/night-driving.png,PENDING,
sg_btt_0414,traffic_rules_speed_limits,btt.signs.mandatory,medium,Is there a minimum speed limit on Singapore expressways?,စင်္ကာပူ အမြန်လမ်းမများတွင် အနည်းဆုံး မြန်နှုန်းကန့်သတ်ချက် ရှိပါသလား?,No legal minimum — but you must not drive so slowly as to obstruct traffic flow,60 km/h on all expressways at all times,40 km/h is the minimum allowed,တရားဝင် အနည်းဆုံးမြန်နှုန်း မရှိ — သို့သော် ယာဉ်သွားလာမှု နှောင့်နှေးအောင် မနှေးရ,မြန်လမ်းမအားလုံးတွင် အချိန်မရွေး ၆၀ ကီလိုမီတာ/နာရီ,ခွင့်ပြုသော အနည်းဆုံး မြန်နှုန်းမှာ ၄၀ ကီလိုမီတာ/နာရီ,A,"Singapore expressways have no legally fixed minimum speed, but Rule 63 of the Highway Code states you must not drive so slowly as to obstruct or be likely to obstruct other vehicles.",စင်္ကာပူ အမြန်လမ်းများတွင် တရားဝင် အနည်းဆုံး မြန်နှုန်းကန့်သတ်ချက် မရှိ။ သို့သော် Highway Code စည်းမျဉ်း ၆၃ အရ အခြားယာဉ်များ နှောင့်နှေးအောင် မနှေးနိုင်ပါ။,speed-50.png,/signs/sg/speed-50.png,PENDING,
sg_btt_0415,traffic_rules_speed_limits,btt.signs.regulatory,hard,What is the speed limit in a school zone in Singapore?,စင်ကာပူ ကျောင်း ဇုန် တွင် မြန်နှုန်း ကန့်သတ် မည်မျှ ရှိသလဲ?,40 km/h,50 km/h,30 km/h,ကီလိုမီတာ/နာရီ ၄၀,ကီလိုမီတာ/နာရီ ၅၀,ကီလိုမီတာ/နာရီ ၃၀,A,"In school zones in Singapore, the speed limit is 40 km/h. This is indicated by road markings and '40' speed signs near schools.",စင်ကာပူ ကျောင်း ဇုန် တွင် မြန်နှုန်း ကန့်သတ်သည် ကီလိုမီတာ/နာရီ ၄၀ ဖြစ်သည်။ ဒီ သည်ကို ကျောင်းနား လမ်း မှတ်သားချက်များနှင့် '40' မြန်နှုန်း ဆိုင်းဘုတ်များ ဖြင့် ညွှန်ပြသည်။,school-zone.png,/signs/sg/school-zone.png,PENDING,
sg_btt_0416,road_signs,btt.signs.warning,easy,A red triangular sign showing a car going off the edge of a road is posted near a bridge. What does this warn you about?,တံတားအနီးတွင် လမ်းနားသို့ ကား ကျနေသောပုံပါ အနီရောင်တြိဂံဆိုင်းဘုတ်တစ်ခု ရှိသည်။ ဘာကို သတိပေးနေသလဲ?,"Danger of falling off the road — drive carefully near the edge, especially on narrow bridges",Low bridge ahead — check vehicle height before proceeding,Road narrows to one lane on the bridge,လမ်းမှ ကျနိုင်သော အန္တရာယ် — တံတားကျဉ်းကျဉ်းများပေါ်တွင် အနားတွင် သတိထားမောင်းနှင်ပါ,ရှေ့တွင် နိမ့်သောတံတား — ဆက်မသွားခင် ယာဉ်မြင့်မားမှု စစ်ဆေးပါ,တံတားပေါ်တွင် လမ်းကြောင်းတစ်ကြောင်းသာ ကျဉ်းသွားသည်,A,"A red triangle with a car falling off the road edge warns of a danger of running off the road. This sign is often placed near embankments, bridges, or sharp curves with a drop-off.",လမ်းနားမှ ကားကျနေသောပုံပါ အနီရောင်တြိဂံသည် လမ်းမှ ထွက်ကျနိုင်သော အန္တရာယ်ရှိကြောင်း သတိပေးသည်။ ဤဆိုင်းဘုတ်ကို မြေနိမ့်မြေမြင့်နဲ့ ကျသောနေရာ၊ တံတား သို့မဟုတ် ချိုးကွေ့ကပ် နေရာများတွင် မကြာခဏ တွေ့ရသည်။,warning-sign.png,/signs/sg/warning-sign.png,PENDING,
sg_btt_0417,road_signs,btt.signs.mandatory,easy,What is the key difference between a prohibitory sign and a mandatory sign in Singapore?,စင်္ကာပူတွင် တားမြစ်ဆိုင်းဘုတ်နှင့် မဖြစ်မနေ လိုက်နာရမည့်ဆိုင်းဘုတ် ကြားက အဓိကကွာဟချက်ကား ဘာလဲ?,Prohibitory signs (red circles) forbid an action; mandatory signs (blue circles) require an action,Both are the same — they both prohibit certain actions,Prohibitory signs are triangular; mandatory signs are rectangular,တားမြစ်ဆိုင်းဘုတ် (အနီရောင်စက်ဝိုင်း) သည် လုပ်ဆောင်မှုတစ်ခုကို တားမြစ်သည်; မဖြစ်မနေ လိုက်နာရမည့်ဆိုင်းဘုတ် (အပြာရောင်စက်ဝိုင်း) သည် လုပ်ဆောင်မှုတစ်ခုကို လိုအပ်သည်,နှစ်ခုလုံး တူညီသည် — နှစ်ခုလုံး တစ်ခုခုကို တားမြစ်သည်,တားမြစ်ဆိုင်းဘုတ်များ တြိဂံပုံ; မဖြစ်မနေ လိုက်နာရမည့်ဆိုင်းဘုတ်များ ကြောင်းပုံ,A,"Prohibitory signs use a RED CIRCLE and mean DO NOT do this (e.g. No Entry, No Overtaking). Mandatory signs use a BLUE CIRCLE and mean you MUST do this (e.g. Keep Left, Turn Left Ahead). Both are circular but the colour tells you whether it is a prohibition or instruction.",တားမြစ်ဆိုင်းဘုတ်များသည် အနီရောင်စက်ဝိုင်းကို အသုံးပြုပြီး ဤလုပ်ဆောင်မှုကို မပြုရဟု ဆိုလိုသည်။ မဖြစ်မနေ လိုက်နာရမည့်ဆိုင်းဘုတ်များသည် အပြာရောင်စက်ဝိုင်းကို အသုံးပြုပြီး ဤလုပ်ဆောင်မှုကို မဖြစ်မနေ ဆောင်ရွက်ရမည်ဟု ဆိုလိုသည်။,mandatory-sign.png,/signs/sg/mandatory-sign.png,PENDING,
sg_btt_0418,road_signs,btt.signs.mandatory,medium,"You are about to turn into a side road and see a ""No Entry"" sign at its entrance. What must you do?","ဘေးလမ်းတစ်ခုသို့ ဝင်ရန် ကြိုးစားနေပြီး ၎င်း၏ ဝင်ပေါက်တွင် ""ဝင်ခွင့်မရှိ"" ဆိုင်းဘုတ်တစ်ခု မြင်သည်။ ဘာ ဆောင်ရွက်ရမည်လဲ?",Do not enter — look for an alternative route,You may enter slowly if no vehicles are coming out,"Sound the horn first, then enter carefully",မဝင်ပါနှင့် — အခြားလမ်းကြောင်း ရှာဖွေပါ,ထွက်လာသောယာဉ် မရှိပါက နှေးနှေးဝင်နိုင်သည်,ဦးစွာ ဟော်တာတီးပြီး သတိထားဝင်ပါ,A,"A ""No Entry"" sign prohibits entry from that direction for all vehicles. There are no exceptions — you must not enter regardless of whether traffic is visible. Find an alternative route.","""ဝင်ခွင့်မရှိ"" ဆိုင်းဘုတ်သည် ယာဉ်အားလုံးအတွက် ထိုဦးတည်ချက်မှ ဝင်ခြင်းကို တားမြစ်သည်။ ကင်းလွတ်ချက် မရှိ — ယာဉ်မမြင်ရစေကာမူ မဝင်ရ။",no-entry.png,/signs/sg/no-entry.png,PENDING,
sg_btt_0419,road_signs,btt.signs.mandatory,medium,What does a blue circle road sign containing two white arrows pointing in opposite directions mean?,ဆန့်ကျင်ဘက် ညွှန်ပြသော အဖြူ မျှားတံ နှစ်ခုပါ အပြာ ဝိုင်းပတ် လမ်း ဆိုင်းဘုတ် ၏ အဓိပ္ပာယ် မည်သလဲ?,Two-way traffic permitted on this road,One-way traffic only,Left turn only,ဒီ လမ်း တွင် နှစ်လမ်း ယာဉ်ကြောင်း ခွင့်ပြုသည်,တစ်လမ်းသွား ယာဉ်ကြောင်း သာ,ဘယ် လှည့်ရုံ သာ,A,A blue circle with two white arrows pointing in opposite directions (left and right) indicates that the road allows two-way traffic.,ဆန့်ကျင်ဘက် (ဘယ်နှင့် ညာ) ညွှန်ပြသော အဖြူ မျှားတံ နှစ်ခုပါ အပြာ ဝိုင်းပတ် ဆိုင်းဘုတ်သည် ဒီ လမ်း နှစ်လမ်း ယာဉ်ကြောင်း ခွင့်ပြုကြောင်း ညွှန်ပြသည်။,mandatory-sign.png,/signs/sg/mandatory-sign.png,PENDING,
sg_btt_0420,road_signs,btt.signs.prohibitory,medium,A sign with two vertical white bars in a red circle means:,အနီ ဝိုင်းပတ်ထဲ ဒေါင်လိုက် အဖြူ ကြောင်း နှစ်ခုပါ ဆိုင်းဘုတ် ဆိုသည်မှာ:,No overtaking,Two-lane road,Speed limit 20,ကျော်တက်ခြင်း မရ,နှစ်လမ်းကြောင်း လမ်း,မြန်နှုန်း ကန့်သတ် ၂၀,A,A sign with two vertical white bars inside a red circle means no overtaking on that stretch of road.,အနီ ဝိုင်းပတ်ထဲ ဒေါင်လိုက် အဖြူ ကြောင်း နှစ်ခုပါ ဆိုင်းဘုတ်သည် ဒီ လမ်း ညောင်တွင် ကျော်တက်ခြင်း မရ ဆိုတာပါ။,warning-sign.png,/signs/sg/warning-sign.png,PENDING,
sg_btt_0421,road_signs,btt.signs.mandatory,easy,A blue circular sign with a white arrow pointing straight ahead is posted on a road. What does this tell drivers?,ရှေ့တည့်တည့်သို့ ညွှန်နေသော အဖြူရောင်မြှားပါ အပြာရောင်စက်ဝိုင်းဆိုင်းဘုတ်တစ်ခု လမ်းပေါ်တွင် ရှိသည်။ ၎င်းသည် ယာဉ်မောင်းသူများကို ဘာ ပြောနေသလဲ?,Proceed straight ahead only — turning is not permitted here,It is safe to go straight — but you may also turn,One-way traffic coming towards you ahead,တည့်တည့်သာ မောင်းနှင်ရမည် — ဤနေရာတွင် လှည့်ကွေ့ခြင်း ခွင့်မပြု,တည့်တည့် သွားရန် ဘေးကင်းသည် — သို့သော် လှည့်ကွေ့လည်း ရသည်,ရှေ့တွင် တစ်လမ်းသွား ယာဉ်ကြောငင်ဆန့်ကျင်ဘက် သင့်ဆီ လာနေသည်,A,"A blue circular sign with a straight-ahead arrow is a mandatory sign meaning ""Ahead Only"". Drivers MUST go straight — no turning is permitted at that point. Blue circle signs are always compulsory instructions.","တည့်တည့်မြှားပါ အပြာရောင်စက်ဝိုင်းဆိုင်းဘုတ်သည် ""ရှေ့တည့်တည့်သာ"" ဟူသော မဖြစ်မနေ ဆိုင်းဘုတ်ဖြစ်သည်။ ယာဉ်မောင်းသူများ မဖြစ်မနေ တည့်တည့်သာ မောင်းနှင်ရမည်။",warning-sign.png,/signs/sg/warning-sign.png,PENDING,
sg_btt_0422,road_signs,btt.signs.mandatory,medium,"You are driving towards a traffic island with a ""Keep Left"" sign. What must you do?","""ဘယ်ဘက်နေပါ"" ဆိုင်းဘုတ်ပါ ယာဉ်ကွင်းဆက်တစ်ခုသို့ မောင်းနှင်နေသည်။ ဘာ ဆောင်ရွက်ရမည်လဲ?",Pass on the left side of the island — do not go to the right of it,You may pass on either side depending on traffic,Move completely to the left lane of the road,ယာဉ်ကွင်းဆက်၏ ဘယ်ဘက်ကို ဖြတ်ကျော်ရမည် — ၎င်း၏ ညာဘက်သို့ မသွားရ,ယာဉ်သွားလာမှုပေါ် မူတည်ပြီး မည်သည့်ဘက်မှမဆို ဖြတ်ကျော်နိုင်သည်,လမ်း၏ ဘယ်ဘက်လမ်းကြောင်းသို့ လုံးဝ ရွေ့ပါ,A,"The ""Keep Left"" sign (blue circle with downward-left arrow) means you must pass on the left side of the obstacle or traffic island. Passing on the right is not permitted where this sign is displayed.","""ဘယ်ဘက်နေပါ"" ဆိုင်းဘုတ်သည် အတားအဆီး သို့မဟုတ် ယာဉ်ကွင်းဆက်၏ ဘယ်ဘက်ကို ဖြတ်ကျော်ရမည်ဟု ဆိုလိုသည်။ ဤဆိုင်းဘုတ် ပြထားသောနေရာတွင် ညာဘက်ကို ဖြတ်ကျော်ခြင်း ခွင့်မပြု။",warning-sign.png,/signs/sg/warning-sign.png,PENDING,
sg_btt_0423,road_signs,btt.signs.prohibitory,easy,What does a red circle with a number inside mean?,ထဲတွင် နံပါတ် ပါသော အနီ ဝိုင်းပတ် ၏ အဓိပ္ပာယ် မည်သလဲ?,Maximum speed limit — do not exceed this speed,Minimum speed limit,Road number,အများဆုံး မြန်နှုန်း ကန့်သတ် — ဒီ မြန်နှုန်း မကျော်ပါနှင့်,အနည်းဆုံး မြန်နှုန်း ကန့်သတ်,လမ်း နံပါတ်,A,"A red circle with a number is a maximum speed limit sign. For example, a red circle containing '50' means the maximum speed is 50 km/h.",နံပါတ် ပါသော အနီ ဝိုင်းပတ်သည် အများဆုံး မြန်နှုန်း ကန့်သတ် ဆိုင်းဘုတ် ဖြစ်သည်။ ဥပမာ '50' ပါ အနီ ဝိုင်းပတ်သည် အများဆုံး မြန်နှုန်း ၅၀ ကီလိုမီတာ/နာရီ ဆိုတာပါ။,speed-50.png,/signs/sg/speed-50.png,PENDING,
sg_btt_0424,road_signs,btt.signs.mandatory,easy,What does a blue circle with a white number inside mean?,ထဲတွင် အဖြူ နံပါတ် ပါသော အပြာ ဝိုင်းပတ် ၏ အဓိပ္ပာယ် မည်သလဲ?,Minimum speed limit — you must drive at least this fast,Maximum speed limit,Recommended speed,အနည်းဆုံး မြန်နှုန်း ကန့်သတ် — အနည်းဆုံး ဒီ မြန်နှုန်းဖြင့် မောင်းနှင်ရမည်,အများဆုံး မြန်နှုန်း ကန့်သတ်,အကြံပြု မြန်နှုန်း,A,A blue circle with a white number is a minimum speed limit sign. You must not drive slower than this speed on that section of road.,အဖြူ နံပါတ် ပါသော အပြာ ဝိုင်းပတ်သည် အနည်းဆုံး မြန်နှုန်း ကန့်သတ် ဆိုင်းဘုတ် ဖြစ်သည်။ ဒီ လမ်းပိုင်းတွင် ဒီ မြန်နှုန်းထက် နှေးနှေး မောင်းနှင် မရ။,mandatory-sign.png,/signs/sg/mandatory-sign.png,PENDING,
sg_btt_0425,traffic_rules_lane_usage,btt.signs.mandatory,medium,What does a white solid line painted across your lane mean?,သင်၏ လမ်းကြောင်း တစ်လျှောက် ဆေးသုတ်ထားသော အဖြူ တောင့်တင်းသော ကြောင်း ၏ အဓိပ္ပာယ် မည်သလဲ?,Stop line — you must not cross it when the light is red or when you must give way,Give Way line only,Lane boundary marker,ရပ် ကြောင်း — မီး အနီ ဖြစ်သောအခါ သို့မဟုတ် ဦးစားပေးရမည့်အခါ ကျော်ဖြတ် မရ,ဦးစားပေး ကြောင်း သာ,လမ်းကြောင်း နယ်နိမိတ် မှတ်သားချက်,A,"A solid white line across the road is a stop line. You must stop before it when the traffic light is red, at a Stop sign, or when police direct you to stop.",လမ်း တစ်လျှောက် တောင့်တင်းသော အဖြူ ကြောင်းသည် ရပ် ကြောင်း ဖြစ်သည်။ မီး အနီ ဖြစ်သောအခါ၊ STOP ဆိုင်းဘုတ် တွင် သို့မဟုတ် ရဲ ရပ်ရန် ညွှန်ကြားသောအခါ ၎င်း ရှေ့တွင် ရပ်ရမည်။,junction.png,/signs/sg/junction.png,PENDING,
sg_btt_0426,traffic_rules_lane_usage,btt.signs.mandatory,medium,What does a broken white line across your lane mean?,သင်၏ လမ်းကြောင်း တစ်လျှောက် ဆေးသုတ်ထားသော ကျိုးကြောင်းသော အဖြူ ကြောင်း ၏ အဓိပ္ပာယ် မည်သလဲ?,Give Way line — slow down and give way to traffic on the major road,Stop line,No overtaking zone,ဦးစားပေး ကြောင်း — နှေးချပြီး အဓိက လမ်းမ ယာဉ်ကြောင်း ကို ဦးစားပေးပါ,ရပ် ကြောင်း,ကျော်တက်ခြင်း မရ ဇုန်,A,A broken (dashed) white line across the lane is a Give Way line. You must slow down and give way to traffic on the major road before crossing.,လမ်းကြောင်း တစ်လျှောက် ကျိုးကြောင်းသော (ဒက်ပုတ်) အဖြူ ကြောင်းသည် ဦးစားပေး ကြောင်း ဖြစ်သည်။ ကျော်ဖြတ်မတိုင်မီ နှေးချပြီး အဓိက လမ်းမ ယာဉ်ကြောင်း ကို ဦးစားပေးရမည်။,junction.png,/signs/sg/junction.png,PENDING,
sg_btt_0427,traffic_rules_lane_usage,btt.signs.mandatory,medium,What does an unbroken white centre line on a two-way road mean?,နှစ်လမ်း ယာဉ်ကြောင်း လမ်းပေါ် ကျိုးမကြောင်းသော အဖြူ အလယ် ကြောင်း ၏ အဓိပ္ပာယ် မည်သလဲ?,Do not cross or straddle it — it separates opposing traffic,Lane closed ahead,Overtaking is permitted here,ကျော်ဖြတ် သို့မဟုတ် နင်း မပါနှင့် — ဆန့်ကျင်ဘက် ယာဉ်ကြောင်းကို ပိုင်းခြားသည်,ရှေ့တွင် လမ်းကြောင်း ပိတ်သည်,ဒီနေရာ ကျော်တက်ခြင်း ခွင့်ပြုသည်,A,An unbroken white centre line must not be crossed or straddled. It indicates a no-overtaking zone and separates opposing streams of traffic.,ကျိုးမကြောင်းသော အဖြူ အလယ် ကြောင်းကို ကျော်ဖြတ် သို့မဟုတ် နင်း မပါနှင့်။ ၎င်းသည် ကျော်တက်ခြင်း မရ ဇုန် ညွှန်ပြပြီး ဆန့်ကျင်ဘက် ယာဉ်ကြောင်းများ ကို ပိုင်းခြားသည်။,junction.png,/signs/sg/junction.png,PENDING,
sg_btt_0428,safe_practices,btt.signs.regulatory,easy,What does 'road hogging' mean?,'Road hogging' ဆိုသည် မည်သည်ဆိုလိုသလဲ?,Driving unnecessarily slowly or staying in the right overtaking lane without overtaking,Driving at the maximum speed limit,Occupying more than one parking space,မောင်းနှင် မလိုဘဲ နှေးနှေး မောင်းနှင်ခြင်း သို့မဟုတ် ကျော်တက်မည် မဟုတ်ဘဲ ညာ ကျော်တက် လမ်းကြောင်းတွင် ဆက်ရှိနေခြင်း,အများဆုံး မြန်နှုန်း ကန့်သတ်ဖြင့် မောင်းနှင်ခြင်း,ကားရပ် နေရာ တစ်ခုထက် ပိုပြီး ဝင်နေခြင်း,A,Road hogging is driving unnecessarily slowly or camping in the right-most lane without overtaking. It is inconsiderate and can cause dangerous situations. Keep left when not overtaking.,Road hogging ဆိုသည်မှာ မောင်းနှင် မလိုဘဲ နှေးနှေး မောင်းနှင်ခြင်း သို့မဟုတ် ကျော်တက်မည် မဟုတ်ဘဲ အဆုံး ညာ လမ်းကြောင်းတွင် ဆက်ရှိနေခြင်း ဖြစ်သည်။ ၎င်းသည် မသင့်တင့်ပြီး အန္တရာယ်ရှိသော အခြေအနေ ဖြစ်စေနိုင်သည်။,car-interior.png,/signs/sg/car-interior.png,PENDING,
sg_btt_0429,special_situations,btt.signs.signals,medium,Your engine suddenly loses power on the CTE expressway during peak hour. You can still steer and there is an emergency lane ahead. What should you do first?,အချိန်ပြည့်အချိန်တွင် CTE အမြန်လမ်းပေါ်တွင် အင်ဂျင် ရုတ်တရက် အားမရှိတော့ပါ။ လမ်းညွှန်နိုင်သေးပြီး အရေးပေါ်လမ်းကြောင်း ရှေ့တွင် ရှိသည်။ ပထမဦးစွာ ဘာလုပ်သင့်သလဲ။,"Signal left, move to the emergency lane, and switch on hazard lights",Stop in your current lane and switch on hazard lights,Call for help before attempting to move the vehicle,ဘယ်ဘက် အချက်ပြပြီး အရေးပေါ်လမ်းကြောင်းသို့ ရွေ့ကာ အရေးပေါ်မီးဖွင့်ပါ,လက်ရှိလမ်းကြောင်းတွင် ရပ်ပြီး အရေးပေါ်မီးဖွင့်ပါ,ယာဉ်ရွှေ့မီ အကူခေါ်ပါ,A,"On an expressway, get out of the traffic lanes first. Move to the emergency lane, switch on hazard lights, then call for assistance. Exit on the left side when safe.",အမြန်လမ်းပေါ်တွင် ယာဉ်ကြောင်းမှ ဦးစွာ ထွက်ပါ။ အရေးပေါ်လမ်းကြောင်းသို့ ရွေ့ပြီး အရေးပေါ်မီးဖွင့်ကာ အကူခေါ်ပါ။ ဘေးကင်းသောအခါ ဘယ်ဘက်မှ ဆင်းပါ။,expressway.png,/signs/sg/expressway.png,PENDING,
sg_btt_0430,special_situations,btt.signs.mandatory,easy,"After an accident in Singapore, you are legally required to:",စင်ကာပူတွင် မတော်တဆ ဖြစ်ပျက်မှုပြီးနောက် ဥပဒေ ကြောင်းအရ မည်သို့ ဆောင်ရွက်ရမည်လဲ?,"Stop, report to police within 24 hours, and exchange particulars with the other party",Drive away if damage is minor,Only stop if someone is injured,ရပ်ပြီး ၂၄ နာရီ အတွင်း ရဲ ကို အကြောင်းကြားကာ အခြား ပါတီနှင့် အသေးစိတ် ဖလှယ်ပါ,ပျက်စီးမှု အနည်းငယ် ဆိုပါက ဆက်ပြီး မောင်းသွားပါ,တစ်ဦးဦး ဒဏ်ရာ ရမှ သာ ရပ်ပါ,A,"After an accident you must: stop immediately, render assistance to the injured, exchange names, addresses and vehicle numbers, report to police within 24 hours if there is injury or if the other party requires it.",မတော်တဆ ဖြစ်ပျက်မှု ပြီးနောက်: ချက်ချင်း ရပ်ပြီး ဒဏ်ရာ ရသူ ကို အကူ ပေးပြီး နာမည်၊ လိပ်စာနှင့် ယာဉ် နံပါတ် ဖလှယ်ကာ ဒဏ်ရာ ရပါက သို့မဟုတ် အခြား ပါတီ မလိုအပ်ပါကလည်း ၂၄ နာရီ အတွင်း ရဲ ကို အကြောင်းကြားပါ။,ambulance.png,/signs/sg/ambulance.png,PENDING,
sg_btt_0431,special_situations,btt.conduct.following,medium,What is the purpose of the 'black box' (in-vehicle monitoring unit) in Singapore taxis and buses?,စင်ကာပူ တက်စီနှင့် ဘတ်စ်ကားများ တွင် 'black box' (ယာဉ်အတွင်း စောင့်ကြပ်မှု ယူနစ်) ၏ ရည်ရွယ်ချက် မည်သလဲ?,"To monitor driving behaviour such as speed, harsh braking and cornering for safety improvement",To track passenger journeys only,To collect road tax automatically,ဘေးကင်းရေး တိုးတက်မှု အတွက် မြန်နှုန်း၊ ပြင်းထန်သော ဘရိတ်နှင့် ကောက်ကွေ့ မောင်းနှင်ခြင်းကဲ့သို့သော မောင်းနှင်မှု အမူအကျင့် ကို စောင့်ကြပ်ရန်,ခရီးသည် ခရီး ကိုသာ မှတ်တမ်းတင်ရန်,လမ်းအခွန် အလိုအလျောက် ကောက်ယူရန်,A,"In-vehicle monitoring units record driving behaviour (speed, braking, cornering) to help transport operators monitor and improve driver safety.",ယာဉ်အတွင်း စောင့်ကြပ်မှု ယူနစ်သည် သယ်ယူပို့ဆောင်ရေး ဆောင်ရွက်သူများ ကို ယာဉ်မောင်း ဘေးကင်းရေး စောင့်ကြပ်ပြီး တိုးတက်ရန် ကူညီရန် မောင်းနှင်မှု အမူအကျင့် (မြန်နှုန်း၊ ဘရိတ်၊ ကောက်ကွေ့) ကို မှတ်တမ်းတင်သည်။,ambulance.png,/signs/sg/ambulance.png,PENDING,
