id,syllabusRef,topic,media_src,media_file,prompt_en,answer_index,correct_choice_en
"sg_ftt_0499","ftt.singapore","singapore_specific","","","Under Singapore's Traffic Police Speed Enforcement, at what percentage above the limit are you likel","2","Typically more than 10 km/h or approximately 10% above the limit, depending on e"
"sg_ftt_0500","ftt.traffic.pedestrians","driver_behaviour","","","What is the most important attitude a responsible driver should have?","2","A commitment to the safety of themselves, their passengers, and all other road u"
"sg_ftt_0501","ftt.weather.fog","fog_driving","","","Early morning fog reduces visibility on an expressway to about 100 metres. What should you do with y","1","Reduce speed so you can stop within the distance you can see"
"sg_ftt_0502","ftt.weather.fog","fog_driving","","","Driving in thick fog at night, which headlights should you use?","1","Dipped headlights; avoid high beam which reflects back and worsens glare"
"sg_ftt_0503","ftt.weather.fog","fog_driving","","","In dense fog on a multi-lane road, how should you use lane markings?","0","Follow the left edge line or kerb as a guide and avoid unnecessary lane changes"
"sg_ftt_0504","ftt.weather.fog","fog_driving","","","Fog suddenly thickens and you can barely see the vehicle ahead despite slowing. What is the safest a","2","Slow further, increase gap, and be prepared to pull off the road safely if visib"
"sg_ftt_0505","ftt.skills.roundabout","roundabouts","","","You are in the right lane approaching a two-lane roundabout and intend to take the first exit. Which","0","The left lane unless signs or markings show otherwise"
"sg_ftt_0506","ftt.skills.roundabout","roundabouts","","","Circulating traffic is heavy on a roundabout and you miss your intended exit. What is the safest act","0","Stay circulating and take the next safe exit — do not stop or reverse"
"sg_ftt_0507","ftt.skills.roundabout","roundabouts","","","You enter a roundabout behind a large lorry blocking your view of circulating traffic. How should yo","1","Enter only when you can see a safe gap — do not follow the lorry blindly"
"sg_ftt_0508","ftt.skills.roundabout","roundabouts","","","When exiting a roundabout, when should you cancel your left signal?","2","After you have fully left the roundabout"
"sg_ftt_0509","ftt.skills.emergency_stop","emergency_stop","","","During a driving test emergency-stop exercise, a signal is given suddenly. What is the correct braki","0","Brake firmly and progressively without locking the wheels if ABS is not active"
"sg_ftt_0510","ftt.skills.emergency_stop","emergency_stop","","","You must perform an emergency stop on a wet road. How should your technique differ from a dry road?","0","Apply firm braking earlier and avoid harsh steering while stopping"
"sg_ftt_0511","ftt.behaviour","courteous_driving","","","Another driver cuts sharply into your lane without signalling. What is the courteous and safe respon","0","Ease off the accelerator and create space without retaliating"
"sg_ftt_0512","ftt.behaviour","courteous_driving","","","You feel angry after being honked at for a slow merge. What helps prevent road rage from affecting y","2","Take a breath, focus on the road ahead, and avoid engaging the other driver"
"sg_ftt_0513","ftt.alcohol","alcohol","","","You had two beers three hours ago at lunch. A friend says you are fine to drive home. What is the sa","0","Do not drive if there is any doubt — alcohol affects judgement and reaction time"
"sg_ftt_0514","ftt.alcohol","alcohol","","","Which statement about drink driving in Singapore is correct?","1","It is an offence to drive when your blood alcohol exceeds the legal limit"
"sg_ftt_0515","ftt.skills.slopes","hill_start","","","You must hill-start uphill after stopping on a steep slope. What sequence reduces rollback risk?","2","Handbrake on, find biting point, then release handbrake smoothly as you accelera"
"sg_ftt_0516","ftt.traffic.motorcyclists","motorcyclists","","","You are driving in slow traffic and a motorcyclist filters between lanes near your car. What should ","2","Check mirrors and blind spots specifically for filtering motorcycles"
